v04678	10/58	35.89	Aliceevansviridae
v04685	19/236	45.58	Herelleviridae
v04697	14/26	56.33	Aliceevansviridae
v04700	10/61	38.10	Aliceevansviridae
v04720	10/62	38.23	Aliceevansviridae
v04722	10/205	36.97	Herelleviridae
v04723	10/54	36.83	Aliceevansviridae
v04740	12/25	48.77	Aliceevansviridae
v04741	17/98	45.94	Aliceevansviridae
v04742	41/41	94.22	Peduoviridae
v04743	9/42	35.73	Aliceevansviridae
v04749	12/93	42.42	Aliceevansviridae
v04752	3/9	33.83	Microviridae
v04756	41/50	94.78	Peduoviridae
v04769	10/107	41.26	Aliceevansviridae
v04773	10/107	42.04	Aliceevansviridae
v04776	7/22	32.11	Salasmaviridae
v04794	11/52	42.56	Aliceevansviridae
v04809	21/51	43.47	Autographiviridae
v04815	7/34	43.29	Aliceevansviridae
v04818	21/212	40.96	Herelleviridae
v04832	8/38	43.38	Aliceevansviridae
v04835	11/66	52.19	Aliceevansviridae
v04836	13/362	34.42	Herelleviridae
v04838	13/196	40.97	Herelleviridae
v04844	19/241	45.78	Herelleviridae
v04877	13/72	36.07	Aliceevansviridae
v04885	11/64	39.51	Aliceevansviridae
v04886	16/209	38.12	Herelleviridae
v04888	17/47	45.27	Aliceevansviridae
v04889	19/51	48.75	Aliceevansviridae
v04904	10/79	39.24	Aliceevansviridae
v04905	5/21	31.98	Aliceevansviridae
v04907	12/34	37.68	Aliceevansviridae
v04910	17/97	40.49	Aliceevansviridae
v04912	14/64	41.67	Aliceevansviridae
v04928	10/58	35.46	Aliceevansviridae
v04933	10/55	44.63	Drexlerviridae
v04937	18/239	40.23	Herelleviridae
v04941	19/215	40.92	Herelleviridae
v04944	44/51	79.90	Aliceevansviridae
v04948	16/196	40.29	Herelleviridae
v04949	9/39	41.14	Aliceevansviridae
v04950	14/237	40.46	Herelleviridae
v04952	4/17	36.88	Aliceevansviridae
v04958	11/163	36.59	Aliceevansviridae
v04965	8/36	49.23	Aliceevansviridae
v04966	14/128	39.96	Herelleviridae
v04967	12/89	41.77	Aliceevansviridae
v04968	19/250	40.28	Herelleviridae
v04973	4/18	50.00	Aliceevansviridae
v04975	10/45	49.70	Aliceevansviridae
v04977	12/50	41.17	Aliceevansviridae
v04978	40/66	93.31	Peduoviridae
v04981	11/51	47.02	Aliceevansviridae
v04982	19/64	42.76	Aliceevansviridae
v04984	11/77	41.49	Winoviridae
v04985	12/57	43.65	Aliceevansviridae
v04986	8/38	41.48	Aliceevansviridae
v04993	15/204	38.83	Herelleviridae
v04994	2/9	50.50	Inoviridae
v04995	17/46	44.91	Autographiviridae
v04999	10/75	41.54	Aliceevansviridae
v05002	10/81	40.60	Aliceevansviridae
v05016	48/51	95.36	Peduoviridae
v05017	18/50	44.68	Autographiviridae
v05019	10/66	39.84	Aliceevansviridae
v05021	10/54	46.55	Aliceevansviridae
v05025	13/296	40.94	Herelleviridae
v05028	32/56	57.88	Aliceevansviridae
v05030	5/8	53.14	Microviridae
v05031	19/237	39.95	Herelleviridae
v05036	12/136	43.74	Aliceevansviridae
v05043	8/11	83.10	Microviridae
v05045	11/91	48.38	Aliceevansviridae
v05053	40/50	99.25	Peduoviridae
v05054	11/66	43.83	Aliceevansviridae
v05059	38/40	87.89	Peduoviridae
v05061	9/37	40.89	Aliceevansviridae
v05062	7/20	52.40	Aliceevansviridae
v05063	17/55	43.56	Aliceevansviridae
v05077	5/6	86.42	Inoviridae
v05082	45/49	97.40	Peduoviridae
v05083	31/33	96.74	Peduoviridae
v05090	16/99	49.42	Drexlerviridae
v05125	16/243	38.96	Herelleviridae
v05138	14/50	35.97	Winoviridae
v05154	14/142	40.79	Herelleviridae
v05167	3/10	56.47	Inoviridae
v05171	34/36	99.47	Peduoviridae
v05176	31/56	63.11	Aliceevansviridae
v05182	52/57	84.88	Aliceevansviridae
v05184	19/149	44.66	Herelleviridae
v05190	13/235	37.08	Herelleviridae
v05191	3/15	37.37	Casjensviridae
v05192	3/12	48.80	Inoviridae
v05193	11/23	42.08	Aliceevansviridae
v05203	11/49	47.98	Aliceevansviridae
v05204	10/57	47.34	Aliceevansviridae
v05207	11/97	46.74	Aliceevansviridae
v05211	10/291	40.12	Herelleviridae
v05222	11/51	42.98	Aliceevansviridae
v05226	13/71	42.89	Aliceevansviridae
v05239	39/54	91.60	Peduoviridae
v05244	16/166	42.57	Herelleviridae
v05249	6/11	71.27	Microviridae
v05255	5/8	70.52	Microviridae
v05266	5/12	51.58	Inoviridae
v05267	10/79	40.99	Aliceevansviridae
v05279	10/90	36.91	Aliceevansviridae
v05298	13/55	40.52	Aliceevansviridae
v05314	40/50	95.44	Peduoviridae
v05317	13/54	36.22	Winoviridae
v05324	5/7	59.52	Microviridae
v05333	16/249	37.89	Herelleviridae
v05343	28/255	39.52	Herelleviridae
v05354	11/233	34.90	Herelleviridae
v05365	18/251	41.00	Herelleviridae
v05372	10/57	37.03	Aliceevansviridae
v05373	42/50	90.97	Peduoviridae
v05392	4/17	46.00	Aliceevansviridae
v05397	11/86	38.57	Aliceevansviridae
v05406	10/51	44.70	Aliceevansviridae
v05416	6/27	43.83	Autographiviridae
v05419	13/254	36.60	Herelleviridae
v05421	8/40	42.45	Aliceevansviridae
v05423	9/39	38.62	Aliceevansviridae
v05424	12/54	45.34	Aliceevansviridae
v05438	24/46	55.98	Autographiviridae
v05445	13/383	36.58	Herelleviridae
v05456	7/10	92.00	Inoviridae
v05493	10/232	38.68	Herelleviridae
v05506	4/17	55.15	Inoviridae
v05508	2/10	48.40	Inoviridae
v05520	13/264	39.74	Herelleviridae
v05521	6/9	68.37	Inoviridae
v05524	7/8	84.19	Inoviridae
v05534	6/7	84.43	Inoviridae
v05553	11/286	36.39	Herelleviridae
v05569	16/271	43.17	Herelleviridae
v05575	15/131	43.51	Herelleviridae
v05576	30/50	55.20	Autographiviridae
v05578	18/56	44.89	Autographiviridae
v05596	10/72	39.81	Aliceevansviridae
v05597	37/50	62.03	Peduoviridae
v05598	17/52	48.09	Aliceevansviridae
v05599	17/53	58.33	Aliceevansviridae
v05600	5/20	47.40	Aliceevansviridae
v05611	45/50	82.02	Aliceevansviridae
v05612	10/170	39.51	Herelleviridae
v05619	10/68	40.30	Aliceevansviridae
v05632	25/293	38.70	Herelleviridae
v05633	10/116	42.62	Aliceevansviridae
v05635	21/278	39.99	Herelleviridae
v05639	42/46	85.49	Aliceevansviridae
v05655	53/61	87.42	Aliceevansviridae
v05668	9/40	43.67	Aliceevansviridae
v05671	16/212	34.99	Herelleviridae
v05673	14/236	37.82	Herelleviridae
v05676	8/32	43.36	Aliceevansviridae
v05692	14/154	39.07	Herelleviridae
v05695	29/35	73.62	Aliceevansviridae
v05701	13/69	41.75	Drexlerviridae
v05706	18/143	44.01	Herelleviridae
v05709	30/44	95.81	Peduoviridae
v05717	12/55	42.52	Aliceevansviridae
v05721	50/61	73.00	Aliceevansviridae
v05735	11/91	42.79	Suoliviridae
v05737	12/60	42.99	Aliceevansviridae
v05775	51/57	78.33	Aliceevansviridae
v05788	23/51	56.53	Aliceevansviridae
v05795	8/17	100.00	Inoviridae
v05803	42/45	84.81	Peduoviridae
v05816	41/52	93.38	Peduoviridae
v05821	16/142	44.23	Herelleviridae
v05829	12/50	35.63	Winoviridae
v05836	20/311	35.62	Herelleviridae
v05837	31/34	94.49	Peduoviridae
v05838	18/145	46.38	Aliceevansviridae
v05856	42/50	97.63	Peduoviridae
v05873	16/222	38.64	Herelleviridae
v05874	5/23	35.40	Casjensviridae
v05880	10/50	48.31	Drexlerviridae
v05882	14/36	46.81	Drexlerviridae
v05887	27/215	41.93	Herelleviridae
v05890	16/76	44.66	Drexlerviridae
v05893	12/63	44.81	Aliceevansviridae
v05899	10/55	39.49	Aliceevansviridae
v05903	21/43	56.77	Autographiviridae
v05910	20/63	46.98	Aliceevansviridae
v05913	10/49	46.89	Aliceevansviridae
v05918	11/49	47.35	Aliceevansviridae
v05926	12/59	39.02	Aliceevansviridae
v05927	16/201	40.67	Herelleviridae
v05941	17/120	43.35	Aliceevansviridae
v05951	10/52	39.55	Aliceevansviridae
v05954	41/64	60.11	Aliceevansviridae
v05958	13/66	38.94	Aliceevansviridae
v05959	12/51	36.24	Winoviridae
v05978	11/51	46.76	Aliceevansviridae
v05981	13/196	40.13	Herelleviridae
v05982	8/31	57.31	Aliceevansviridae
v05983	12/54	47.42	Aliceevansviridae
v05984	11/53	43.22	Aliceevansviridae
v05986	10/80	43.38	Aliceevansviridae
v05994	6/15	48.25	Microviridae
v06013	41/45	90.81	Peduoviridae
v06031	36/39	94.21	Peduoviridae
v06045	10/53	33.98	Aliceevansviridae
v06050	3/13	43.90	Microviridae
v06052	7/30	43.53	Aliceevansviridae
v06078	54/60	88.40	Aliceevansviridae
v06088	20/209	41.78	Herelleviridae
v06100	30/338	41.52	Herelleviridae
v06108	18/54	56.09	Aliceevansviridae
v06109	21/55	56.63	Aliceevansviridae
v06110	26/56	61.14	Aliceevansviridae
v06111	21/57	46.36	Aliceevansviridae
v06112	9/44	43.13	Aliceevansviridae
v06113	6/10	95.30	Microviridae
v06117	11/54	43.75	Aliceevansviridae
v06118	12/48	43.17	Autographiviridae
v06120	47/61	75.21	Aliceevansviridae
v06123	10/50	42.16	Aliceevansviridae
v06134	18/164	37.29	Aliceevansviridae
v06135	29/48	57.35	Autographiviridae
v06152	47/51	97.82	Peduoviridae
v06157	11/62	37.82	Aliceevansviridae
v06161	9/37	42.92	Aliceevansviridae
v06164	11/133	49.74	Aliceevansviridae
v06171	10/61	43.97	Aliceevansviridae
v06172	21/52	57.02	Aliceevansviridae
v06173	16/59	52.23	Aliceevansviridae
v06175	36/59	59.49	Aliceevansviridae
v06181	11/51	46.97	Aliceevansviridae
v06189	10/49	45.48	Aliceevansviridae
v06191	10/75	48.33	Drexlerviridae
v06204	11/188	37.85	Herelleviridae
v06207	12/62	39.47	Aliceevansviridae
v06219	8/31	43.75	Drexlerviridae
v06223	15/67	40.46	Aliceevansviridae
v06224	11/106	40.76	Aliceevansviridae
v06229	12/95	43.96	Aliceevansviridae
v06236	10/44	39.89	Aliceevansviridae
v06240	10/54	47.30	Aliceevansviridae
v06255	11/53	46.65	Aliceevansviridae
v06268	10/139	42.82	Drexlerviridae
v06279	27/59	58.26	Aliceevansviridae
v06280	9/44	47.02	Aliceevansviridae
v06297	13/74	50.91	Aliceevansviridae
v06299	13/60	50.17	Drexlerviridae
v06300	14/62	49.16	Aliceevansviridae
v06303	31/60	92.90	Peduoviridae
v06307	52/67	78.50	Aliceevansviridae
v06312	35/41	94.10	Peduoviridae
v06315	8/27	45.73	Aliceevansviridae
v06316	36/40	91.54	Peduoviridae
v06328	19/212	40.39	Herelleviridae
v06333	7/31	45.77	Aliceevansviridae
v06334	9/40	46.39	Herelleviridae
v06340	6/7	63.70	Microviridae
v06345	12/256	38.49	Herelleviridae
v06354	10/53	46.54	Aliceevansviridae
v06355	9/35	48.98	Aliceevansviridae
v06368	11/285	40.26	Herelleviridae
v06375	19/184	37.44	Herelleviridae
v06393	10/185	39.31	Herelleviridae
v06395	9/42	39.90	Aliceevansviridae
v06397	26/55	55.48	Aliceevansviridae
v06408	14/83	44.15	Aliceevansviridae
v06412	17/207	39.16	Herelleviridae
v06435	11/41	36.19	Aliceevansviridae
v06444	10/58	41.93	Aliceevansviridae
v06447	41/50	96.15	Peduoviridae
v06451	14/204	36.56	Winoviridae
v06455	10/149	36.59	Herelleviridae
v06463	33/60	61.12	Aliceevansviridae
v06464	25/50	62.86	Aliceevansviridae
v06467	14/120	40.24	Aliceevansviridae
v06476	14/117	45.11	Aliceevansviridae
v06478	4/19	38.52	Aliceevansviridae
v06483	9/44	50.96	Aliceevansviridae
v06486	13/69	44.84	Aliceevansviridae
v06487	10/48	42.93	Aliceevansviridae
v06490	13/45	38.08	Aliceevansviridae
v06493	4/15	43.40	Aliceevansviridae
v06495	24/59	55.99	Aliceevansviridae
v06497	31/41	77.09	Aliceevansviridae
v06517	6/29	54.68	Aliceevansviridae
v06524	13/85	42.38	Aliceevansviridae
v06527	54/60	87.86	Aliceevansviridae
v06529	16/52	44.66	Aliceevansviridae
v06531	66/73	83.95	Peduoviridae
v06532	16/50	48.34	Aliceevansviridae
v06533	46/51	69.42	Aliceevansviridae
v06534	13/55	46.43	Aliceevansviridae
v06537	18/50	48.92	Aliceevansviridae
v06538	5/25	38.78	Aliceevansviridae
v06554	11/61	38.41	Aliceevansviridae
v06557	12/51	41.13	Aliceevansviridae
v06558	22/60	61.07	Aliceevansviridae
v06561	14/74	38.45	Aliceevansviridae
v06565	41/55	74.87	Aliceevansviridae
v06568	17/42	45.38	Aliceevansviridae
v06569	6/24	45.25	Aliceevansviridae
v06570	36/40	97.46	Peduoviridae
v06571	39/54	58.68	Aliceevansviridae
v06590	10/303	40.54	Herelleviridae
v06609	3/13	43.63	Inoviridae
v06623	10/272	32.25	Herelleviridae
v06655	12/17	99.96	Inoviridae
v06657	1/3	44.40	Herelleviridae
v06666	3/14	50.67	Inoviridae
v06672	6/9	76.28	Inoviridae
v06692	2/7	38.00	Inoviridae
v06697	6/8	92.95	Inoviridae
v06703	12/306	38.50	Herelleviridae
v06709	3/14	44.70	Inoviridae
v06761	3/15	44.87	Inoviridae
v06763	15/313	35.45	Herelleviridae
v06767	6/9	94.63	Inoviridae
v06781	4/10	65.78	Inoviridae
v06789	18/432	34.93	Straboviridae
v06798	1/3	41.50	Autographiviridae
v06801	12/18	89.01	Inoviridae
v06819	40/46	95.83	Peduoviridae
v06823	48/50	95.14	Peduoviridae
v06831	12/115	37.12	Aliceevansviridae
v06838	11/43	42.22	Winoviridae
v06839	4/18	41.80	Aliceevansviridae
v06840	10/55	38.24	Aliceevansviridae
v06841	12/45	43.30	Autographiviridae
v06843	10/53	39.41	Aliceevansviridae
v06855	13/240	39.30	Herelleviridae
v06861	7/10	59.41	Microviridae
v06864	37/63	54.89	Aliceevansviridae
v06870	40/60	61.94	Aliceevansviridae
v06879	47/51	97.80	Peduoviridae
v06880	57/62	81.04	Aliceevansviridae
v06883	7/35	32.74	Peduoviridae
v06896	13/54	39.98	Aliceevansviridae
v06900	11/48	42.91	Aliceevansviridae
v06902	14/64	41.80	Aliceevansviridae
v06911	21/52	53.22	Aliceevansviridae
v06913	9/44	42.11	Autographiviridae
v06914	6/26	39.50	Aliceevansviridae
v06922	13/47	37.29	Winoviridae
v06932	9/41	42.99	Aliceevansviridae
v06940	31/36	96.38	Peduoviridae
v06942	4/18	98.12	Microviridae
v06943	44/50	99.37	Peduoviridae
v06946	6/7	91.37	Microviridae
v06951	15/138	49.03	Aliceevansviridae
v06956	13/55	39.48	Aliceevansviridae
v06959	9/44	47.14	Aliceevansviridae
v06960	10/50	46.78	Aliceevansviridae
v06972	10/43	42.58	Winoviridae
v06983	13/65	37.58	Aliceevansviridae
v06985	4/7	39.02	Microviridae
v06992	4/6	89.15	Microviridae
v06993	32/34	75.80	Aliceevansviridae
v06994	26/51	55.67	Peduoviridae
v06996	41/52	92.21	Peduoviridae
v06997	18/180	39.92	Herelleviridae
v06998	10/55	46.07	Aliceevansviridae
v07007	17/233	39.85	Herelleviridae
v07010	8/38	43.39	Aliceevansviridae
v07020	32/34	92.52	Peduoviridae
v07026	15/171	40.55	Herelleviridae
v07027	11/112	40.77	Herelleviridae
v07052	51/98	88.68	Peduoviridae
v07057	5/6	44.70	Microviridae
v07058	35/37	76.63	Aliceevansviridae
v07060	43/45	96.32	Peduoviridae
v07061	39/47	91.52	Peduoviridae
v07062	48/53	76.74	Aliceevansviridae
v07066	3/15	39.00	Aliceevansviridae
v07069	36/41	92.05	Peduoviridae
v07076	12/132	38.33	Herelleviridae
v07079	15/215	39.99	Herelleviridae
v07093	11/54	46.36	Aliceevansviridae
v07095	11/108	39.51	Aliceevansviridae
v07115	11/119	39.66	Aliceevansviridae
v07121	16/204	39.23	Herelleviridae
v07125	16/47	49.57	Aliceevansviridae
v07130	12/43	36.80	Winoviridae
v07131	9/38	36.43	Casjensviridae
v07150	41/44	90.58	Peduoviridae
v07159	38/50	87.57	Peduoviridae
v07160	39/43	74.51	Peduoviridae
v07177	11/87	39.81	Winoviridae
v07180	45/50	93.58	Peduoviridae
v07184	11/162	40.08	Herelleviridae
v07195	10/49	45.54	Peduoviridae
v07197	23/51	61.56	Aliceevansviridae
v07198	38/49	94.19	Peduoviridae
v07214	10/49	39.43	Aliceevansviridae
v07218	11/44	47.09	Peduoviridae
v07230	31/32	90.62	Peduoviridae
v07238	11/63	40.61	Aliceevansviridae
v07244	10/65	54.24	Peduoviridae
v07246	36/50	85.36	Peduoviridae
v07249	12/64	43.81	Aliceevansviridae
v07251	13/119	40.91	Herelleviridae
v07260	38/46	77.01	Peduoviridae
v07261	11/61	41.09	Drexlerviridae
v07265	18/203	40.41	Herelleviridae
v07276	10/63	41.82	Aliceevansviridae
v07279	43/145	85.44	Peduoviridae
v07299	4/15	38.25	Aliceevansviridae
v07308	10/61	40.35	Aliceevansviridae
v07314	42/44	91.41	Peduoviridae
v07316	5/9	65.18	Microviridae
v07318	31/37	91.79	Peduoviridae
v07321	36/50	62.53	Peduoviridae
v07322	5/16	41.26	Aliceevansviridae
v07323	39/53	74.59	Aliceevansviridae
v07324	4/14	40.92	Inoviridae
v07326	4/14	47.02	Aliceevansviridae
v07336	5/11	49.78	Microviridae
v07339	4/4	60.62	Microviridae
v07348	30/43	68.74	Peduoviridae
v07383	27/44	50.07	Peduoviridae
v07386	26/32	93.95	Peduoviridae
v07399	56/59	79.94	Peduoviridae
v07401	7/13	60.76	Microviridae
v07405	10/87	42.53	Aliceevansviridae
v07416	17/53	41.96	Autographiviridae
v07426	39/39	86.33	Peduoviridae
v07436	4/5	47.83	Microviridae
v07443	6/6	88.48	Microviridae
v07444	11/51	39.64	Aliceevansviridae
v07449	7/8	60.97	Microviridae
v07452	9/32	43.49	Aliceevansviridae
v07461	9/45	41.92	Aliceevansviridae
v07480	12/50	41.33	Winoviridae
v07483	10/60	40.67	Aliceevansviridae
v07491	10/80	48.74	Suoliviridae
v07494	10/77	38.05	Winoviridae
v07509	33/35	93.67	Peduoviridae
v07515	10/45	42.19	Aliceevansviridae
v07529	31/54	57.87	Aliceevansviridae
v07541	11/86	38.18	Peduoviridae
v07542	11/194	37.45	Herelleviridae
v07545	12/50	37.55	Winoviridae
v07550	10/47	50.66	Aliceevansviridae
v07560	14/50	45.61	Autographiviridae
v07561	10/50	42.90	Aliceevansviridae
v07578	10/58	39.82	Aliceevansviridae
v07579	7/10	61.54	Microviridae
v07584	7/11	60.21	Microviridae
v07589	40/51	91.82	Peduoviridae
v07605	5/16	49.84	Aliceevansviridae
v07607	53/114	84.94	Peduoviridae
v07613	18/50	55.07	Aliceevansviridae
v07616	10/45	39.90	Aliceevansviridae
v07618	11/63	39.52	Aliceevansviridae
v07659	16/153	40.03	Herelleviridae
v07660	4/10	99.95	Microviridae
v07672	16/53	42.41	Autographiviridae
v07677	3/5	42.57	Microviridae
v07698	4/10	33.25	Microviridae
v07704	9/43	41.96	Aliceevansviridae
v07708	29/47	49.56	Peduoviridae
v07720	10/50	38.60	Aliceevansviridae
v07729	38/48	97.60	Peduoviridae
v07733	50/58	78.79	Aliceevansviridae
v07734	3/14	33.23	Microviridae
v07737	38/45	93.70	Peduoviridae
v07739	41/50	99.16	Peduoviridae
v07742	40/44	94.00	Peduoviridae
v07743	2/8	46.55	Inoviridae
v07763	10/56	41.38	Aliceevansviridae
v07771	4/11	70.40	Microviridae
v07775	43/51	91.49	Peduoviridae
v07779	14/47	44.04	Aliceevansviridae
v07781	11/49	49.86	Aliceevansviridae
v07782	13/110	49.84	Peduoviridae
v07786	32/39	91.42	Peduoviridae
v07789	17/37	60.59	Aliceevansviridae
v07790	11/53	42.83	Aliceevansviridae
v07802	5/8	50.06	Microviridae
v07815	14/58	43.19	Drexlerviridae
v07819	15/45	46.98	Autographiviridae
v07836	42/42	99.87	Peduoviridae
v07839	42/47	89.48	Peduoviridae
v07845	25/50	52.94	Peduoviridae
v07847	3/5	38.47	Microviridae
v07851	39/41	96.71	Peduoviridae
v07855	15/243	38.73	Herelleviridae
v07859	7/16	60.81	Microviridae
v07868	5/9	87.76	Microviridae
v07876	30/55	56.08	Aliceevansviridae
v07888	10/51	36.98	Aliceevansviridae
v07902	7/33	40.81	Aliceevansviridae
v07910	18/231	37.80	Herelleviridae
v07966	13/49	43.23	Aliceevansviridae
v07981	11/67	39.48	Aliceevansviridae
v07985	10/62	40.06	Aliceevansviridae
v07988	37/50	81.01	Peduoviridae
v07990	10/69	44.13	Drexlerviridae
v07995	11/41	35.41	Winoviridae
v08013	42/46	76.48	Aliceevansviridae
v08022	17/112	39.64	Aliceevansviridae
v08032	41/49	93.66	Peduoviridae
v08045	10/47	39.89	Aliceevansviridae
v08054	11/58	39.98	Aliceevansviridae
v08075	6/25	41.02	Aliceevansviridae
v08080	4/12	47.25	Aliceevansviridae
v08088	7/31	33.74	Peduoviridae
v08096	35/50	96.43	Peduoviridae
v08119	8/19	46.41	Aliceevansviridae
v08129	10/47	44.80	Aliceevansviridae
v08135	10/52	51.18	Aliceevansviridae
v08153	14/120	42.41	Herelleviridae
v08154	10/59	39.96	Aliceevansviridae
v08160	9/45	36.38	Peduoviridae
v08163	11/57	39.59	Winoviridae
v08170	13/129	39.88	Winoviridae
v08182	37/83	94.46	Peduoviridae
v08186	26/28	91.89	Peduoviridae
v08207	7/32	40.70	Aliceevansviridae
v08214	7/8	64.49	Microviridae
v08215	8/37	41.48	Aliceevansviridae
v08220	12/213	42.18	Herelleviridae
v08229	15/64	45.64	Drexlerviridae
v08230	32/50	74.28	Peduoviridae
v08231	30/40	69.57	Aliceevansviridae
v08232	34/49	69.38	Aliceevansviridae
v08236	35/42	88.42	Peduoviridae
v08247	9/38	41.36	Aliceevansviridae
v08257	8/37	42.38	Aliceevansviridae
v08279	9/41	41.77	Aliceevansviridae
v08282	13/58	45.78	Aliceevansviridae
v08284	5/25	43.84	Aliceevansviridae
v08291	38/42	90.18	Peduoviridae
v08302	43/51	93.89	Peduoviridae
v08315	15/218	36.27	Herelleviridae
v08317	7/9	61.24	Microviridae
v08326	17/217	39.99	Herelleviridae
v08328	13/47	36.09	Winoviridae
v08330	12/220	42.47	Herelleviridae
v08331	11/63	42.89	Aliceevansviridae
v08334	11/48	40.91	Peduoviridae
v08350	34/51	76.06	Peduoviridae
v08351	36/37	88.98	Peduoviridae
v08366	14/65	44.55	Aliceevansviridae
v08370	38/49	75.94	Aliceevansviridae
v08375	4/7	89.67	Microviridae
v08389	30/50	50.37	Peduoviridae
v08392	6/25	49.13	Aliceevansviridae
v08402	39/48	84.41	Peduoviridae
v08404	36/51	90.93	Peduoviridae
v08408	12/71	40.16	Aliceevansviridae
v08414	8/35	42.42	Aliceevansviridae
v08415	10/82	37.57	Peduoviridae
v08419	16/177	36.40	Herelleviridae
v08430	7/9	85.81	Inoviridae
v08433	4/12	61.02	Inoviridae
v08434	6/7	90.23	Inoviridae
v08476	3/7	35.87	Inoviridae
v08490	3/12	56.50	Inoviridae
v08511	11/56	37.87	Winoviridae
v08515	3/7	46.77	Inoviridae
v08539	13/51	45.43	Aliceevansviridae
v08540	13/217	40.23	Herelleviridae
v08544	13/193	46.96	Herelleviridae
v08554	10/143	41.27	Herelleviridae
v08560	13/213	37.73	Herelleviridae
v08566	11/62	47.99	Aliceevansviridae
v08567	12/101	38.93	Aliceevansviridae
v08580	11/204	37.55	Herelleviridae
v08581	12/102	45.52	Aliceevansviridae
v08588	18/225	40.18	Herelleviridae
v08593	10/191	34.24	Straboviridae
v08597	20/243	39.09	Herelleviridae
v08607	11/154	42.31	Herelleviridae
v08618	10/123	41.66	Aliceevansviridae
v08630	26/34	83.94	Peduoviridae
v08634	11/211	38.53	Herelleviridae
v08643	10/162	39.61	Herelleviridae
v08644	10/77	38.18	Aliceevansviridae
v08650	16/35	44.56	Autographiviridae
v08681	5/9	60.36	Microviridae
v08682	3/6	35.50	Microviridae
v08683	9/44	42.46	Aliceevansviridae
v08687	11/201	38.45	Herelleviridae
v08698	14/66	44.71	Aliceevansviridae
v08707	11/56	40.59	Aliceevansviridae
v08712	10/50	37.35	Winoviridae
v08741	10/53	44.43	Aliceevansviridae
v08747	14/60	38.41	Aliceevansviridae
v08768	22/303	38.05	Herelleviridae
v08776	12/51	38.11	Aliceevansviridae
v08777	13/161	44.32	Herelleviridae
v08785	10/50	49.53	Aliceevansviridae
v08789	25/27	78.43	Peduoviridae
v08791	24/226	40.69	Herelleviridae
v08795	12/56	45.73	Aliceevansviridae
v08800	10/43	37.08	Winoviridae
v08812	11/47	42.82	Aliceevansviridae
v08815	7/35	41.30	Aliceevansviridae
v08818	10/56	50.24	Aliceevansviridae
v08827	11/38	44.40	Peduoviridae
v08833	9/43	40.11	Aliceevansviridae
v08849	12/51	39.81	Aliceevansviridae
v08850	38/60	62.13	Aliceevansviridae
v08851	10/53	41.55	Aliceevansviridae
v08855	7/23	47.00	Aliceevansviridae
v08858	53/68	78.85	Aliceevansviridae
v08871	10/53	49.64	Aliceevansviridae
v08878	20/246	43.43	Suoliviridae
v08899	15/238	39.03	Herelleviridae
v08904	13/67	43.34	Aliceevansviridae
v08906	12/89	41.22	Aliceevansviridae
v08907	10/50	43.08	Aliceevansviridae
v08910	27/65	52.07	Aliceevansviridae
v08921	10/75	47.38	Aliceevansviridae
v08925	18/54	47.64	Aliceevansviridae
v08927	10/47	41.57	Aliceevansviridae
v08931	16/51	40.11	Aliceevansviridae
v08934	37/41	87.75	Peduoviridae
v08938	11/168	39.16	Herelleviridae
v08944	11/50	40.89	Winoviridae
v08949	40/50	91.66	Peduoviridae
v08963	21/225	43.68	Herelleviridae
v08964	7/10	62.07	Microviridae
v08980	5/10	91.54	Microviridae
v08987	11/76	39.51	Aliceevansviridae
